asset_id,asset_type,vulnerability_id,severity,threat_likelihood,business_impact,last_detected,owner,normalized_risk,confidence
PC02.example.corp,,4624,1,1,5,2019-02-13 15:14:52.409735+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:04.175283+00:00,-,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:04.635946+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:04.911343+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:05.065565+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:05.660418+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:05.924797+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:07.422945+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:08.216084+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:08.689762+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:15:36.367607+00:00,-,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:17:38.018242+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:17:38.779337+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:19:51.259834+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:26:53.356781+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:29:40.657347+00:00,EXAMPLE,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:31:19.529518+00:00,-,0.0,1.0
PC02.example.corp,,4624,1,1,5,2019-02-13 15:31:31.556812+00:00,-,0.0,1.0
IEWIN7,,1155,4,1,5,2018-11-06 21:31:54.070986+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-11-06 21:32:00.420115+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-11-06 21:32:00.540287+00:00,nan,0.2,1.0
IEWIN7,,261,4,1,5,2018-11-06 21:45:34.878929+00:00,nan,0.2,1.0
IEWIN7,,261,4,1,5,2018-11-06 21:45:50.281076+00:00,nan,0.2,1.0
IEWIN7,,1149,4,1,5,2018-11-06 21:45:50.411263+00:00,nan,0.2,1.0
IEWIN7,,261,4,1,5,2018-11-06 21:48:54.981853+00:00,nan,0.2,1.0
IEWIN7,,261,4,1,5,2018-11-06 21:49:31.083765+00:00,nan,0.2,1.0
IEWIN7,,1149,4,1,5,2018-11-06 21:49:31.193924+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-11-22 10:35:54.700581+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-11-22 10:36:03.453165+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-11-22 10:36:03.573339+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-11-22 12:14:20.036047+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-11-22 12:14:20.807156+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-11-22 12:14:21.498150+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-02 13:12:57.971851+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-02 13:12:59.043392+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-02 13:12:59.203623+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 11:54:48.701435+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 11:54:49.482557+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 11:54:49.622759+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 14:45:28.179192+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 14:45:28.629839+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 14:45:29.280775+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 17:20:18.578184+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 17:20:19.459450+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 17:20:19.749868+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 17:21:42.376190+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 17:21:43.081202+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 17:21:44.028559+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 17:23:30.011665+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 17:23:30.562456+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 17:23:31.036135+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-21 17:26:28.269035+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-21 17:26:28.863890+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-21 17:26:29.271473+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-23 01:47:23.872688+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-23 01:47:24.523623+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-23 01:47:25.114473+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-23 12:34:22.016422+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-23 12:34:23.248194+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-23 12:34:23.929173+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-29 19:35:20.165724+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-29 19:35:20.936832+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-29 19:35:21.147135+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2018-12-29 20:18:19.331249+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2018-12-29 20:18:20.963596+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2018-12-29 20:18:21.684633+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-08 12:31:08.589264+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-08 12:31:09.280256+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-08 12:31:09.530617+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-17 19:21:01.800783+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-17 19:21:02.832266+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-17 19:21:03.443146+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-17 19:25:22.595198+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-17 19:25:23.706797+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-17 19:25:24.668179+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-17 20:30:02.760105+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-17 20:30:03.421055+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-17 20:30:04.142092+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-17 21:03:33.425283+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-17 21:03:34.119284+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-17 21:03:34.308558+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-19 11:34:08.796888+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-19 11:34:09.547970+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-19 11:34:10.178877+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-19 12:20:37.756737+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-19 12:20:38.362606+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-19 12:20:38.671047+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-19 14:31:26.896128+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-19 14:31:27.857510+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-19 14:31:28.167955+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-19 20:33:17.566996+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-19 20:33:18.438250+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-19 20:33:18.778738+00:00,nan,0.2,1.0
IEWIN7,,1155,4,1,5,2019-01-19 20:43:35.123838+00:00,nan,0.2,1.0
IEWIN7,,258,4,1,5,2019-01-19 20:43:35.574486+00:00,nan,0.2,1.0
IEWIN7,,1136,4,1,5,2019-01-19 20:43:35.955032+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-19 20:52:28.029467+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-19 20:52:28.473885+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-19 20:52:28.813969+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-19 21:03:27.630730+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-19 21:03:29.649977+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-19 21:03:30.244293+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-19 21:18:40.452051+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-19 21:18:42.633007+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-19 21:18:42.880745+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-19 22:19:47.283878+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-19 22:19:48.099480+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-19 22:19:48.595060+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-20 13:34:14.249203+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-20 13:34:15.346703+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-20 13:34:15.795134+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-21 12:15:33.938274+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-21 12:15:34.920408+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-21 12:15:35.036779+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-21 12:16:32.063545+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-21 12:16:32.964083+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-21 12:16:33.360275+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-21 13:22:08.843588+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-21 13:22:09.850801+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-21 13:22:09.957140+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-22 13:19:35.402824+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-22 13:19:36.313730+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-22 13:19:36.547476+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-25 08:54:21.119736+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-25 08:54:21.827995+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-25 08:54:22.289467+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-28 15:17:39.509209+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-28 15:17:40.599688+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-28 15:17:40.744148+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-28 16:05:44.196819+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-28 16:05:45.044643+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-28 16:05:45.600718+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-28 16:39:09.752388+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-28 16:39:11.074501+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-28 16:39:11.752630+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-29 10:40:46.795031+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-29 10:40:47.900557+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-29 10:40:48.480406+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-29 22:54:04.319923+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-29 22:54:05.060284+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-29 22:54:05.498682+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 22:58:34.995092+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 22:59:37.084372+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-01-29 23:00:10.212008+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:15:24.164234+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:16:28.646955+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-01-29 23:16:39.762939+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:50:40.730331+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:54:04.665623+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-01-29 23:54:54.730976+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-01-29 23:54:55.470333+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-01-29 23:54:55.621817+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:56:17.851288+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-29 23:57:54.299974+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-01-29 23:58:05.245712+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-30 00:00:50.843832+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-01-30 00:01:00.497713+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-01-30 00:01:00.547785+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-01 10:26:57.663111+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-01 10:26:58.696407+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-01 10:26:59.284283+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 16:12:53.471403+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 16:12:54.933416+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 16:12:56.285360+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 17:16:10.753069+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 17:16:12.196604+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 17:16:13.818937+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 20:25:38.398096+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 20:25:39.673111+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 20:25:41.495731+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 21:28:12.359316+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 21:28:14.008718+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 21:28:15.621037+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 22:35:13.949436+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 22:35:15.576292+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 22:35:28.314610+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-02 22:39:00.497213+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-02 22:39:42.597752+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-02-02 22:40:13.572290+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-02 22:42:54.728239+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-02 22:44:33.680527+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-02-02 22:44:55.932522+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-02 23:02:41.826338+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-02 23:36:28.081221+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-02 23:36:29.268005+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-02 23:36:30.926876+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-03 01:08:18.188990+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-03 01:08:19.503481+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-03 01:08:20.865438+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-03 03:05:56.544275+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-03 03:05:58.148428+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-03 03:05:59.951019+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 12:02:44.206947+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 12:02:44.927244+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 12:02:46.301628+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 12:13:24.810781+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 12:13:25.552061+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 12:13:26.584757+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 12:37:59.567163+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 12:38:00.222670+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 12:38:01.953529+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 13:46:45.991890+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 13:46:47.020168+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 13:46:48.413015+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 20:13:11.672703+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 20:13:12.397015+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 20:13:13.818548+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-04 21:36:57.697525+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-04 21:36:58.760916+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-04 21:37:00.983162+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-06 09:47:36.926695+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-06 09:47:37.847633+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-06 09:47:39.273567+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-07 20:06:49.261013+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-07 20:06:50.195995+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-07 20:06:51.532980+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-08 09:23:46.465374+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-08 09:23:49.605038+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-08 09:24:02.603376+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-08 16:09:19.326967+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-08 16:09:20.439516+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-08 16:09:21.905754+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-10 11:02:26.394484+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-10 11:02:29.208672+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-10 11:02:42.427679+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-13 12:18:48.588120+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-13 12:18:49.474949+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-13 12:18:50.723932+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 12:23:42.178295+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 12:23:53.754942+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-02-13 12:23:53.875114+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-13 14:05:43.500158+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-13 14:05:44.336826+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-13 14:05:45.553709+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-13 15:15:14.054340+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-13 15:15:14.846869+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-13 15:15:16.973652+00:00,nan,0.2,1.0
PC01.example.corp,,1155,4,1,5,2019-02-13 17:18:28.040384+00:00,nan,0.2,1.0
PC01.example.corp,,258,4,1,5,2019-02-13 17:18:30.771694+00:00,nan,0.2,1.0
PC01.example.corp,,1136,4,1,5,2019-02-13 17:18:41.657347+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 17:50:15.741018+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 17:50:55.608345+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-02-13 17:51:19.943336+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 18:04:01.632120+00:00,nan,0.2,1.0
PC01.example.corp,,261,4,1,5,2019-02-13 18:04:45.905783+00:00,nan,0.2,1.0
PC01.example.corp,,1149,4,1,5,2019-02-13 18:04:57.452387+00:00,nan,0.2,1.0
PC01.example.corp,,1102,4,1,5,2019-02-13 18:01:41.593830+00:00,nan,0.2,1.0
PC01.example.corp,fe80::80ac:4126:fa58:1b81,5156,1,2,5,2019-02-13 18:01:47.512341+00:00,nan,0.0667,1.0
PC01.example.corp,,4688,1,1,5,2019-02-13 18:01:47.562412+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:04.426662+00:00,nan,0.0667,1.0
PC01.example.corp,,4648,1,1,5,2019-02-13 18:02:04.426662+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,,4624,1,1,5,2019-02-13 18:02:04.426662+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:04.466719+00:00,nan,0.0667,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:04.476734+00:00,nan,0.0667,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:04.476734+00:00,nan,0.0667,1.0
PC01.example.corp,,4648,1,1,5,2019-02-13 18:02:04.526806+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,,4624,1,1,5,2019-02-13 18:02:04.526806+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:05.418087+00:00,nan,0.0667,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:02:05.458145+00:00,nan,0.0667,1.0
PC01.example.corp,,4688,1,1,5,2019-02-13 18:02:05.528246+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,fe80::80ac:4126:fa58:1b81,5156,1,2,5,2019-02-13 18:02:19.518362+00:00,nan,0.0667,1.0
PC01.example.corp,,4688,1,1,5,2019-02-13 18:03:28.318441+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:03:28.348558+00:00,nan,0.0667,1.0
PC01.example.corp,10.255.255.255,5156,1,2,5,2019-02-13 18:03:29.121593+00:00,nan,0.0667,1.0
PC01.example.corp,10.255.255.255,5156,1,2,5,2019-02-13 18:03:29.121593+00:00,nan,0.0667,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:03:32.183609+00:00,nan,0.0667,1.0
PC01.example.corp,,4688,1,1,5,2019-02-13 18:03:35.704838+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,10.255.255.255,5156,1,2,5,2019-02-13 18:03:36.025299+00:00,nan,0.0667,1.0
PC01.example.corp,10.255.255.255,5156,1,2,5,2019-02-13 18:03:36.025299+00:00,nan,0.0667,1.0
PC01.example.corp,,4688,1,1,5,2019-02-13 18:03:42.664848+00:00,EXAMPLE,0.0,1.0
PC01.example.corp,127.0.0.1,5156,1,2,5,2019-02-13 18:04:01.632120+00:00,nan,0.0667,1.0
PC01.example.corp,127.0.0.2,5156,1,2,5,2019-02-13 18:04:01.632120+00:00,nan,0.0667,1.0
PC01.example.corp,0.0.0.0,5158,1,1,5,2019-02-13 18:04:01.722248+00:00,nan,0.0,1.0
PC01.example.corp,10.0.2.17,5156,1,2,5,2019-02-13 18:04:01.722248+00:00,nan,0.0667,1.0
PC01.example.corp,::,5158,1,1,5,2019-02-13 18:04:01.722248+00:00,nan,0.0,1.0
PC01.example.corp,fe80::80ac:4126:fa58:1b81,5156,1,2,5,2019-02-13 18:04:01.722248+00:00,nan,0.0667,1.0
PC01.example.corp,0.0.0.0,5158,1,1,5,2019-02-13 18:04:01.722248+00:00,nan,0.0,1.0
